date,periodic portfolio,periodic benchmark,periodic +/-,cumulative portfolio,cumulative benchmark,cumulative +/-
2023-04-24,1.53,1.52,0.01,3.27,3.36,-0.09
2023-04-25,-1.88,-1.9,0.03,1.33,1.39,-0.06
2023-04-26,-1.33,-1.28,-0.05,-0.02,0.09,-0.11
2023-04-27,0.36,0.35,0.01,0.34,0.44,-0.1
2023-04-28,1.55,1.55,0.0,1.9,2.0,-0.1
2023-05-01,-1.13,-1.11,-0.02,0.75,0.87,-0.12
2023-05-02,-4.35,-4.31,-0.04,-3.63,-3.48,-0.15
2023-05-03,-1.89,-1.89,0.0,-5.45,-5.31,-0.15
2023-05-04,-1.11,-1.19,0.07,-6.51,-6.43,-0.08
2023-05-05,2.71,2.78,-0.06,-3.97,-3.83,-0.14
2023-05-08,0.0,0.01,-0.01,-3.97,-3.82,-0.14
2023-05-09,0.04,0.01,0.03,-3.93,-3.82,-0.12
2023-05-10,-1.13,-1.11,-0.03,-5.02,-4.88,-0.14
2023-05-11,-1.2,-1.21,0.01,-6.16,-6.03,-0.13
2023-05-12,0.15,0.16,-0.01,-6.01,-5.87,-0.14
2023-05-15,0.51,0.48,0.03,-5.54,-5.43,-0.11
2023-05-16,-2.46,-2.53,0.07,-7.86,-7.82,-0.04
2023-05-17,1.92,2.02,-0.1,-6.09,-5.95,-0.13
2023-05-18,0.73,0.69,0.03,-5.4,-5.3,-0.1
2023-05-19,0.77,0.73,0.05,-4.67,-4.61,-0.06
